SITIO;PROYECTADO;NOMBRE;NOMBRE ZONA;NOMBRE SALA;Filas Nombre;DISPOSITIVO;Dispositivo ID;IP;Estado;MARCA;MODELO;Clase;Agrupador;Función;Contexto;Parent;Vigencia Baja;Vigencia Fecha Desde Date;Vigencia Fecha Hasta Date;Fecha Foto Date;Assettag;Fecha Carga Date;Fecha Instalación Date;Fecha Ultima Modificación Date;Fecha Descubrimiento Date;Fecha Auditoría Date;CLASIFICACION EDIFICIO;PROVINCIA;REGION;SUB REGION
LAM;ARXXLAM;LA CUMBRE;Sala de Fuerza;;;ARXXLAM_SEA0001_REC_1;1438796;10.217.10.18;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 1400 A SIN DISTRIBUCION;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-06-11;9999-01-02;2024-11-27;6668623902247822368965;2024-06-11;2016-06-15;2024-10-21;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;21 MEDITERRANEA NORTE
LAN;ARBBLAN;LANUS;Sala de Energía B;;;ARBBLAN_SEA0001_TTA_A1_EXE_1;682312;10.100.168.227;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3dd903d8;2020-12-21;2020-12-21;2023-04-21;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAN;ARBBLAN;LANUS;Sala de Energía A;;UPS_A_LANUS;ARBBLAN_SEA0001_UPS_A1;95111;10.100.168.226;Operativo;Legrand;Archimod HE 120 KVA;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b43d99fab;2017-05-31;2017-05-31;2023-05-19;;2021-04-09;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAN;ARBBLAN;LANUS;Sala de Energía B;;UPS_B_LANUS;ARBBLAN_SEB0001_UPS_B1;46796;10.100.168.225;Operativo;Legrand;Archimod HE 120 KVA;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b41905bb3;2016-10-20;2016-10-20;2023-05-19;;2021-04-09;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAN;ARBBLAN;LANUS;Sala de Rack 1;;Fila BD;ARBBLAN_SOB0001_AKC_1_AF04;389269;10.100.168.228;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d5d840974b32;2019-08-21;2019-08-21;2021-06-08;2020-11-20;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAN;ARBBLAN;LANUS;Sala de Rack 1;;Fila AD;ARBBLAN_SOB0101_APX_X1_AP04;526337;10.100.176.196;Operativo;VERTIV;PDX 045DA;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ed940c5f29dc;1969-12-31;2020-06-04;2023-04-24;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAN;ARBBLAN;LANUS;Sala de Rack 1;;Fila AD;ARBBLAN_SOB0101_APX_X2_AP09;526338;10.100.176.197;Operativo;VERTIV;PDX 045DA;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ed94218b4fcb;2020-06-04;2020-06-04;2023-04-24;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAN;ARBBLAN;LANUS;Sala de Rack 1;;Fila AD;ARBBLAN_SOB0101_APX_X3_AP14;526339;10.100.176.198;Operativo;VERTIV;PDX 045DA;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ed942afa4ea5;1969-12-31;2020-06-04;2023-04-24;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LAP;ARBBLAP;LAPRIDA;Sala CNL;;;ARBBLAP_CNL0001_UPS_A;1203891;192.168.36.8;Operativo;ABLEREX;MSII6000C;UPS SWITCHING CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-09-27;9999-01-02;2024-11-27;63335cc9c94b1763780397;2022-09-27;2022-09-27;2024-10-30;;2022-09-27;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
LAP;ARBBLAP;LAPRIDA;Sala Objetivo - PB;;;ARBBLAP_SOB0001_UPS_A;887596;192.168.36.7;Operativo;Emerson;LIEBERT ITA 16KVA;UPS SWITCHING CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60de44fb188d2204959884;2021-07-01;2021-07-01;2024-10-30;;2021-07-01;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
LAU;ARBBLAU;TRENQUE LAUQUEN;Sala Energia - PB;;;ARBBLAU_SEA0001_TTA_1_EXE;682389;192.168.41.126;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e946501;2020-12-21;2020-12-21;2024-03-04;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
LAU;ARBBLAU;TRENQUE LAUQUEN;Sala Energia - PB;;;ARBBLAU_SEA0001_UPS_A;554757;192.168.41.112;Operativo;Emerson;LIEBERT NXA. 40KVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5f173289a21fe;2020-07-21;2020-07-21;2024-09-12;;2021-06-30;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
LAY;ARXXLAY;LABOULAYE;FUERZA;;;ARXXLAY_SEA0000_PCC_REC;1483917;10.217.26.218;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 2800 A CON DISTRIBUCION;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-10-23;9999-01-02;2024-11-27;67192fee5a66e054505562;2024-10-23;2017-10-01;2024-10-23;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LBS;ARBBLBS;LOBOS;Sala de Energia A;;;ARBBLBS_SEA0001_TTA_A_EXE;682379;192.168.35.89;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e7328fe;2020-12-21;2020-12-21;2024-08-14;2021-03-20;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
LBS;ARBBLBS;LOBOS;Sala de Energia A;;;ARBBLBS_SEA0001_UPS_A;864469;192.168.35.80;Operativo;Emerson;LIEBERT ITA 20KVA;UPS SWITCHING CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60a50aab707b2531256762;2021-05-19;2021-05-19;2024-09-12;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
LBS;ARBBLBS;LOBOS;Sala de Energia A;;;ARBBLBS_SEA0001_UPS_B;1154499;192.168.35.88;Operativo;BORRI;B8033 FSX;UPS SWITCHING CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62c41d23ea1bf355368227;2022-07-05;2022-07-05;2024-09-12;;2022-07-05;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;41 PBA CENTRO
LBW;ARSSLBW;LA BRAVA;SALA DE EQUIPOS;;;ARSSLBW_SOB0001_AKC_1;1401455;10.217.26.115;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2024-01-10;9999-01-02;2024-11-27;659edfdd39f5c500055077;2024-01-10;2023-08-09;2024-01-12;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;32 LITORAL CENTRO
LCR;ARGGLCR;LA BANDA;Sala Principal;;;ARGGLCR_SRG0001_PCC_A1;1466655;10.217.14.212;Operativo;ZTE;PRCC 1400 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-08-26;9999-01-02;2024-11-27;66ccd518b7361434627337;2024-08-26;2010-05-03;2024-10-21;;1900-01-02;EDIFICIO HUB;SANTIAGO DEL ESTERO;2 MEDITERRANEA;82 TUCUMAN Y SCL
LCS;ARXXLCS;LOS CISNES;Sector Genérico;;;ARXXLCS_SRG0000_PCC_A1;400634;10.217.44.114;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 200 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b41bc92e86;1969-12-31;1969-12-31;2024-11-05;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LDA;ARSSLPE;LA PELADA;Sala Equipos;;;ARSSLDA_SU_REC_1;1432771;10.217.44.74;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 100 A;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-05-08;9999-01-02;2024-11-27;663bab6fc822a106504669;2024-05-08;1969-01-01;2024-08-17;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;32 LITORAL CENTRO
LEO;ARXXLNE;LEONES;Sala de Rack 1;;Fila AD;ARXXLNE_SALA_DE_RACK_1_REC_AD09_16_X1;1248827;10.217.0.10;Operativo;EATON;APS 12;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2023-01-30;9999-01-02;2024-11-27;63d7e2804d94a417469370;2023-01-30;2018-07-17;2024-07-26;;2023-01-30;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LEO;ARXXLNE;LEONES;Sala de Rack 1;;Fila P. Energía;ARXXLNE_SEA0001_TTA_A1_EXE_1;682415;10.217.0.3;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3ec29054;2020-12-21;2020-12-21;2022-10-06;;2022-07-20;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LEO;ARXXLNE;LEONES;Sala de Rack 1;;Fila P. Energía;ARXXLNE_SEA0001_UPS_A1;245334;10.217.0.6;Operativo;ABLEREX;MSII10000RPT;UPS SWITCHING CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b71ed192f8fd;1969-12-31;2018-08-13;2022-07-20;;2023-05-29;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LEO;ARXXLNE;LEONES;Sala de Rack 1;;Fila AD;ARXXLNE_SOB0001_REC_A1;476089;10.217.0.8;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5e616656eac4c;1969-12-31;2020-03-06;2022-08-05;;2023-05-29;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LEO;ARXXLNE;LEONES;Sala de Rack 1;;Fila BD;ARXXLNE_SRG0001_AKC_1_AF08_36;1183907;10.217.0.2;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62ebd0278ac5c377027091;2022-08-04;2022-08-04;2022-08-04;;2023-05-29;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
LFR;ARBBLFR;GONZALEZ CATAN CONCENTRADOR;Shelter;;;ARBBLFR_SRG0001_AKC_AI02_28;34937;10.217.29.4;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b4127bf05;2019-09-02;2019-09-02;2024-05-17;2020-11-20;2024-05-17;EDIFICIO HUB;BUENOS AIRES;1 AMBA;13 GBA OESTE
LFR;ARBBLFR;GONZALEZ CATAN CONCENTRADOR;Shelter;;;ARBBLFR_SRG0001_REC_1;801311;10.217.29.3;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6054ea2badc19;2021-03-19;2015-01-02;2024-07-26;;2021-03-19;EDIFICIO HUB;BUENOS AIRES;1 AMBA;13 GBA OESTE
LIN;ARBBLIN;LINCOLN;Sala de Energía A;;;ARBBLIN_SEA0001_TTA_A_EXE;682386;192.168.38.202;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e8af36b;2020-12-21;2020-12-21;2024-03-20;2021-03-20;2022-11-18;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
LIN;ARBBLIN;LINCOLN;Sala de Energía A;;;ARBBLIN_SEA0101_UPS_A;358314;192.168.38.200;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5c7028046060d;1969-12-31;2019-02-22;2024-06-11;;2021-06-30;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
LKO;ARTTLKO;LA COCHA;SALA DE FUERZA;;;ARTTLKO_SEA0001_REC_REC1;1144189;10.217.42.186;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62b4728eb935a981603807;1900-01-02;2022-06-23;2024-08-26;;2022-06-23;EDIFICIO HUB;TUCUMAN;2 MEDITERRANEA;82 TUCUMAN Y SCL
LLJ;ARAALLJ;LAS LAJITAS;Local Operativo;;;ARAALLJ_SRG0001_REC_REC1_A1;1178873;10.217.42.114;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62d1ce4f36762647352280;1900-01-02;2022-07-15;2024-09-20;;2022-07-15;EDIFICIO HUB;SALTA;2 MEDITERRANEA;83 SALTA JUJUY
LMO;ARSSLMO;LOS MOLINOS;Sala Discover;;;ARSSLMO_REC_LMOEREC1886_4_X11;1484458;10.217.44.210;Operativo;Emerson;C24/48 - 1200;CONVERTIDOR SWITCHING;CONVERTIDOR;ENERGIA;ENTORNO DE RED;0;0;2024-10-25;9999-01-02;2024-11-27;671bbd087a63e292201279;2024-10-25;2021-03-01;2024-10-25;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
LOB;ARBBLOB;LOBERIA;Sala Energia;;;ARBBLOB_SEA0001_TTA_A_EXE;682383;192.168.36.59;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e809051;2020-12-21;2020-12-21;2024-07-04;2021-03-20;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
LOC;ARSSLOC;LOS CARDOS;Sala Rack General;;;ARSSLOC_SRG0001_REC_1;1333207;10.91.223.29;Operativo;ELTEK;SISTEMA RECTIFICADOR 400 A;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2023-09-22;9999-01-02;2024-11-27;650d922a7ca5b266880487;2023-09-22;2022-10-12;2024-11-12;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
LOM;ARBBLOM;LOMAS DE ZAMORA;Sala de Energía A;;;ARBBLOM_SEA0001_TTA_A1_EXE_1;682317;10.100.169.4;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3de217e2;2020-12-21;2020-12-21;2022-10-06;2021-05-09;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LOM;ARBBLOM;LOMAS DE ZAMORA;Sala de Energía A;;UPS_A_LOMAS_DE_ZAMORA;ARBBLOM_SEA0001_UPS_A1;46770;10.100.169.3;Operativo;Legrand;Archimod HE 120 KVA;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b418f2c05;2016-10-20;2016-10-20;2021-06-08;;2022-07-11;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LOM;ARBBLOM;LOMAS DE ZAMORA;Sala de Energía A;;UPS_B_LOMAS_DE_ZAMORA;ARBBLOM_SEB0001_UPS_B1;46771;10.100.169.22;Operativo;Legrand;Archimod HE 120 KVA;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b418f312f;2016-10-20;2016-10-20;2021-06-08;;2022-07-11;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LOM;ARBBLOM;LOMAS DE ZAMORA;Sala de Rack 1;;Fila MD;ARBBLOM_SOB0001_AKC_1_AD17;389268;10.100.169.10;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d5d83ae19b34;2019-08-21;2019-08-21;2021-06-08;2020-11-20;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;14 GBA SUR
LOR;ARSSLOR;SAN LORENZO;Sala Objetivo - P1;;;ARSSLOR_SEA0001_UPS_A1;247809;10.217.9.137;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b7eb459703f3;1969-12-31;2018-08-23;2024-06-14;;2023-02-28;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
LOR;ARSSLOR;SAN LORENZO;Sala Objetivo - P1;;;ARSSLOR_SEB0001_UPS_B1;247810;10.217.9.138;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b7eb5cd8d4a4;1969-12-31;2018-08-23;2024-06-14;;2023-02-28;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
LOR;ARSSLOR;SAN LORENZO;Sala Objetivo - P1;;Fila AG;ARSSLOR_SOB0001_AIX_X1_AG14;247811;10.217.9.131;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b7eb804659ee;1969-12-31;2020-04-30;2024-02-09;;2022-03-30;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
LOR;ARSSLOR;SAN LORENZO;Sala Objetivo - P1;;Fila AD;ARSSLOR_SOB0001_AIX_X2_AD13;247812;10.217.9.132;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b7eb8edd6533;1969-12-31;2020-04-30;2024-02-09;;2022-03-30;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
LOR;ARSSLOR;SAN LORENZO;Sala Objetivo - P1;;Fila AD;ARSSLOR_SOB0001_AKC_1;396306;10.100.178.66;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d6d37216d9cd;2019-09-02;2019-09-02;2023-09-05;2020-11-20;2023-03-01;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
LPN;ARXXLPN;LAS PENAS NORTE;SALA DE EQUIPOS;;;RXXLPN_SRG0001_PCC_1;400570;10.217.18.106;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 200 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b41b8c1613;1969-12-31;1969-12-31;2024-10-21;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;21 MEDITERRANEA NORTE
LPR;ARSSLPR;LAS PAREJAS;SALA DE EQUIPOS VARIOS;;;ARSSLPR_SALA_DE_EQUIPOS_VARIOS_REC_RECTIFICADOR_41_X1;1413715;10.217.34.2;Operativo;VERTIV;BZAB34815-043RI;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-02-20;9999-01-02;2024-11-27;65d4905a13461415446910;2024-02-20;2023-12-11;2024-11-20;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
LQB;ARFFLQB;LA QUEBRADA;Salon de Equipos;;ELTEK;ARFFLQB_SRG0001_REC_1;1173374;10.217.2.188;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 500 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62c87b1fe436c826462655;2022-07-08;2022-07-08;2024-10-18;;1900-01-02;EDIFICIO HUB;LA RIOJA;2 MEDITERRANEA;82 TUCUMAN Y SCL
LQT;ARXXLQT;LA QUINTA REPETIDORA;Sala de Baterias;;;ARXXLQT_SRG0001_REC_1;1034493;10.217.18.170;Operativo;EATON;APS6-300-500 12 kW - Mod 2000 W;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;61940c3eba694182715414;2021-11-16;2010-09-01;2024-08-05;;2021-11-16;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;21 MEDITERRANEA NORTE
LRC;AREECLA;VILLA CLARA;Sala con equipos varios;;;CLAEREC66319;400168;10.217.27.68;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 200 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b41a02e5d9;1969-12-31;1969-12-31;2024-10-24;;1900-01-02;EDIFICIO HUB;ENTRE RIOS;3 LITORAL;32 LITORAL CENTRO
LRI;ARFFLRI;LA RIOJA;SALA DE FUERZA PB;;ELTEK;ARFFLRI_SRG0001_REC_A1;1178400;10.217.2.187;Operativo;ELTEK;Chasis Sistema rectificador 4200 A con distribución;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62cf3865592d7066563825;2022-07-13;2022-07-13;2024-10-18;;1900-01-02;EDIFICIO HUB;LA RIOJA;2 MEDITERRANEA;82 TUCUMAN Y SCL
LRI;ARFFLRI;LA RIOJA;SALA SUM 2° PISO;;;ARFFLRI_SRG0201_AKC_1_BF04_25;1265768;10.217.2.186;Operativo;AKCP;DCU;MODULO PRINCIPAL DE MONITOREO;CONTROL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2023-03-06;9999-01-02;2024-11-27;640645de316f6389398786;2023-03-06;2023-03-06;2023-05-08;;1900-01-02;EDIFICIO HUB;LA RIOJA;2 MEDITERRANEA;82 TUCUMAN Y SCL
LSM;AYYGSM;LIBERTADOR GENERAL SAN MARTIN;SRG0001;;;ARYYGSM_SRG0001_REC_F52-16_1_A1;1476545;10.217.45.154;Operativo;EATON;APS6-300-500 12 kW - Mod 2000 W;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-09-25;9999-01-02;2024-11-27;66f46cb28e5b5601027172;2024-09-25;1900-01-02;2024-10-21;;1900-01-02;EDIFICIO HUB;JUJUY;2 MEDITERRANEA;83 SALTA JUJUY
LUJ;ARBBLUJ;LUJAN;Sala de Energía A;;;ARBBLUJ_SEA0001_TTA_A1_EXE_1;682288;10.100.160.131;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3d6324d2;2020-12-21;2020-12-21;2022-10-06;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;1 AMBA;13 GBA OESTE
LUJ;ARBBLUJ;LUJAN;Sala de Energía A;;UPS_A_LUJAN;ARBBLUJ_SEA0001_UPS_A1;59336;10.100.160.134;Operativo;Legrand;Trimod HE 80 kW;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b421540ba;2016-11-18;2016-11-18;2021-06-08;;2021-03-23;EDIFICIO HUB;BUENOS AIRES;1 AMBA;13 GBA OESTE
